airline_transformer__airline_Air India,airline_transformer__airline_Indigo,airline_transformer__airline_Jet Airways,airline_transformer__airline_Multiple Carriers,airline_transformer__airline_other,date_transformer__date_of_journey_month,date_transformer__date_of_journey_day_of_week,date_transformer__date_of_journey_day_of_year,location_union_transformer__source,location_union_transformer__destination,location_union_transformer__source_is_north,location_union_transformer__destination_is_north,time_union_transformer__dep_time_hour,time_union_transformer__dep_time_minute,time_union_transformer__arrival_time_hour,time_union_transformer__arrival_time_minute,time_union_transformer__dep_time_part_of_day,time_union_transformer__arrival_time_part_of_day,duration_log_transformer__duration_minute,total_stops_trasformer__total_stops,total_stops_trasformer__is_direct_flight
0.0,0.0,0.0,1.0,0.0,1.0,0.8333333333333333,0.8983050847457628,1.0357800184304167,1.0347839759327766,1,0,6,0,19,15,0.0,1.0,6.678342114654332,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0423728813559322,-0.9388997751580286,-0.8795124269496587,0,1,7,0,23,0,0.0,1.0,6.866933284461882,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1694915254237288,-0.9388997751580286,-0.8795124269496587,0,1,7,10,10,5,0.0,0.39708561020036426,5.1647859739235145,0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19491525423728817,-0.1665830242045014,-0.17397179550993694,1,0,19,45,9,15,0.7537537537537538,0.39708561020036426,6.697034247666484,1,0
0.0,0.0,0.0,0.0,1.0,0.33333333333333326,0.6666666666666666,0.35593220338983056,-0.9388997751580286,-1.828082567697023,0,1,9,30,12,20,1.0,0.39708561020036426,5.135798437050262,0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.8220338983050848,-0.1665830242045014,-0.17397179550993694,1,0,10,0,5,25,1.0,0.0,7.060476365999801,2,0
0.0,0.0,1.0,0.0,0.0,0.33333333333333326,0.5,0.4067796610169492,-0.9388997751580286,-1.828082567697023,0,1,8,20,11,20,1.0,0.39708561020036426,5.19295685089021,0,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19491525423728817,-0.1665830242045014,-0.17397179550993694,1,0,8,25,20,40,1.0,1.0,6.5998704992128365,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333333,0.06779661016949157,-0.9388997751580286,-0.8795124269496587,0,1,8,55,10,45,1.0,0.39708561020036426,7.346010209913293,1,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19491525423728817,-0.1665830242045014,-0.17397179550993694,1,0,21,10,10,5,0.7537537537537538,0.39708561020036426,6.652863029353347,1,0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,20,20,23,25,0.7537537537537538,1.0,7.393263094763838,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.06779661016949157,1.0357800184304167,1.0347839759327766,1,0,16,0,21,0,0.7537537537537538,1.0,5.703782474656201,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.22033898305084743,1.0357800184304167,1.0347839759327766,1,0,5,5,10,5,0.0,0.39708561020036426,5.703782474656201,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333333,0.8983050847457628,1.0357800184304167,1.0347839759327766,1,0,2,15,4,25,0.0,0.0,7.358830898342354,1,0
0.0,0.0,1.0,0.0,0.0,0.33333333333333326,0.3333333333333333,0.2796610169491526,-0.9388997751580286,-1.828082567697023,0,1,18,55,22,0,0.7537537537537538,1.0,5.220355825078324,0,1
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.0,0.7372881355932204,-0.1665830242045014,-0.17397179550993694,1,0,17,10,19,40,0.7537537537537538,1.0,5.0106352940962555,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0423728813559322,-0.9388997751580286,-0.8795124269496587,0,1,16,55,11,25,0.7537537537537538,0.39708561020036426,7.01211529430638,1,0
1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.3333333333333333,0.6355932203389831,-0.1665830242045014,-0.17397179550993694,1,0,17,30,20,25,0.7537537537537538,1.0,7.387090235656757,1,0
0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.8220338983050848,-0.1665830242045014,-0.17397179550993694,1,0,17,10,19,40,0.7537537537537538,1.0,5.0106352940962555,0,1
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.16666666666666666,0.6864406779661016,1.0357800184304167,1.0347839759327766,1,0,7,5,21,0,0.0,1.0,6.727431724850855,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0423728813559322,1.0357800184304167,1.0347839759327766,1,0,5,15,6,50,0.0,0.0,7.336285660021297,1,0
0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0357800184304167,1.0347839759327766,1,0,11,40,19,15,1.0,1.0,6.12029741895095,1,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7966101694915255,1.0357800184304167,1.0347839759327766,1,0,17,50,1,30,0.7537537537537538,0.0,6.131226489483141,2,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,20,25,23,35,0.7537537537537538,1.0,7.396335293800808,1,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19491525423728817,1.0357800184304167,1.0347839759327766,1,0,4,0,7,40,0.0,0.0,7.414572881350589,1,0
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.3333333333333333,0.6355932203389831,-0.9388997751580286,-1.828082567697023,0,1,23,55,2,45,0.7537537537537538,0.0,5.135798437050262,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.8220338983050848,-0.1665830242045014,-0.17397179550993694,1,0,21,10,9,20,0.7537537537537538,0.39708561020036426,6.593044534142437,1,0
1.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333333,0.7796610169491525,1.0357800184304167,1.0347839759327766,1,0,13,30,23,0,1.0,1.0,6.345636360828596,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0423728813559322,1.0357800184304167,1.0347839759327766,1,0,9,10,1,35,1.0,0.0,6.892641641172089,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.11864406779661019,-0.9388997751580286,-0.8795124269496587,0,1,20,55,23,50,0.7537537537537538,1.0,5.1647859739235145,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.8728813559322035,1.0357800184304167,1.0347839759327766,1,0,5,30,19,0,0.0,1.0,6.697034247666484,2,0
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.5,0.5847457627118644,1.0357800184304167,1.0347839759327766,1,0,5,5,12,10,0.0,0.39708561020036426,6.052089168924417,1,0
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,1.0,0.6101694915254237,-0.9388997751580286,-1.828082567697023,0,1,23,55,2,45,0.7537537537537538,0.0,5.135798437050262,0,1
0.0,0.0,0.0,1.0,0.0,1.0,0.8333333333333333,0.7796610169491525,1.0357800184304167,1.0347839759327766,1,0,10,0,1,30,1.0,0.0,6.835184586147301,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1694915254237288,1.0357800184304167,1.0347839759327766,1,0,6,0,12,35,0.0,0.39708561020036426,5.978885764901122,1,0
0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,-1.867736066380047,-0.8795124269496587,0,1,8,20,10,35,1.0,0.39708561020036426,4.90527477843843,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.8333333333333333,0.8983050847457628,-1.867736066380047,-0.8795124269496587,0,1,5,15,7,40,0.0,0.0,4.976733742420574,0,1
0.0,1.0,0.0,0.0,0.0,0.33333333333333326,0.6666666666666666,0.35593220338983056,-0.9388997751580286,-1.828082567697023,0,1,18,55,21,50,0.7537537537537538,1.0,5.1647859739235145,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9745762711864407,-0.9388997751580286,-1.828082567697023,0,1,18,55,21,50,0.7537537537537538,1.0,5.1647859739235145,0,1
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.16666666666666666,0.6864406779661016,1.0357800184304167,1.0347839759327766,1,0,18,0,1,30,0.7537537537537538,0.0,6.1092475827643655,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333333,0.06779661016949157,1.0357800184304167,1.0347839759327766,1,0,6,50,19,45,0.0,1.0,6.652863029353347,1,0
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,1.0357800184304167,1.0347839759327766,1,0,18,0,1,30,0.7537537537537538,0.0,6.1092475827643655,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.06779661016949157,1.0357800184304167,1.0347839759327766,1,0,13,15,9,25,1.0,0.39708561020036426,7.098375638590786,2,0
1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.0,0.5593220338983051,-0.1665830242045014,-0.17397179550993694,1,0,7,0,10,0,0.0,0.39708561020036426,7.3901814282264295,2,0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,22,40,10,40,0.7537537537537538,0.39708561020036426,6.579251212010101,1,0
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.3333333333333333,0.6355932203389831,-0.1665830242045014,-0.17397179550993694,1,0,17,0,23,35,0.7537537537537538,1.0,5.978885764901122,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.22033898305084743,1.0357800184304167,1.0347839759327766,1,0,7,5,13,20,0.0,0.39708561020036426,5.926926025970411,1,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,6,20,10,20,0.0,0.39708561020036426,5.480638923341991,1,0
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.0,0.7372881355932204,-0.1665830242045014,-0.17397179550993694,1,0,9,35,12,20,1.0,0.39708561020036426,5.10594547390058,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.8333333333333333,0.7796610169491525,1.0357800184304167,1.0347839759327766,1,0,9,15,21,0,1.0,1.0,6.558197802812269,1,0
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.0,0.7372881355932204,1.0357800184304167,1.0347839759327766,1,0,6,40,19,15,0.0,1.0,6.626717749249025,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14406779661016955,-0.9388997751580286,-0.8795124269496587,0,1,10,0,12,45,1.0,0.39708561020036426,5.10594547390058,0,1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,23,30,7,45,0.7537537537537538,0.0,6.20455776256869,1,0
1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.6666666666666666,0.7118644067796611,-1.867736066380047,-0.8795124269496587,1,0,21,5,22,25,0.7537537537537538,1.0,4.382026634673881,0,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,18,55,16,20,0.7537537537537538,1.0,7.158513997329321,1,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.847457627118644,1.0357800184304167,1.0347839759327766,1,0,21,50,4,25,0.7537537537537538,0.0,5.978885764901122,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333333,0.8983050847457628,1.0357800184304167,1.0347839759327766,1,0,17,30,12,35,0.7537537537537538,0.39708561020036426,7.0431599159883405,1,0
0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.09322033898305082,-0.9388997751580286,-0.8795124269496587,0,1,18,55,13,15,0.7537537537537538,0.39708561020036426,7.003065458786462,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1694915254237288,1.0357800184304167,1.0347839759327766,1,0,15,15,1,35,1.0,0.0,6.429719478039138,1,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.847457627118644,1.0357800184304167,1.0347839759327766,1,0,10,35,1,30,1.0,0.0,6.796823718274855,1,0
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.5,0.5847457627118644,-1.867736066380047,-0.8795124269496587,1,0,6,25,7,55,0.0,0.0,4.499809670330265,0,1
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.3333333333333333,0.6355932203389831,-0.1665830242045014,-0.17397179550993694,1,0,6,30,20,45,0.0,1.0,6.75110146893676,1,0
0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333333,0.7796610169491525,-0.1665830242045014,-0.17397179550993694,1,0,22,50,1,20,0.7537537537537538,0.0,5.0106352940962555,0,1
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.6666666666666666,0.5338983050847457,-0.1665830242045014,-0.17397179550993694,1,0,17,15,19,50,0.7537537537537538,1.0,5.043425116919247,0,1
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.0,0.5593220338983051,1.0357800184304167,1.0347839759327766,1,0,10,20,19,0,1.0,1.0,6.253828811575473,1,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.016949152542372947,-0.1665830242045014,-0.17397179550993694,1,0,22,20,0,40,0.7537537537537538,0.0,4.941642422609304,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.09322033898305082,-1.867736066380047,-0.8795124269496587,1,0,7,30,9,25,0.0,0.39708561020036426,7.349230824613334,1,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19491525423728817,-0.1665830242045014,-0.17397179550993694,1,0,6,30,22,35,0.0,1.0,6.872128101338986,1,0
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.16666666666666666,0.6864406779661016,-0.1665830242045014,-0.17397179550993694,1,0,6,20,10,20,0.0,0.39708561020036426,5.480638923341991,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.8220338983050848,1.0357800184304167,1.0347839759327766,1,0,19,15,19,0,0.7537537537537538,1.0,7.261927092702751,1,0
0.0,0.0,0.0,1.0,0.0,1.0,0.8333333333333333,0.7796610169491525,1.0357800184304167,1.0347839759327766,1,0,10,20,1,30,1.0,0.0,6.813444599510896,1,0
1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,1.0357800184304167,1.0347839759327766,1,0,17,15,7,40,0.7537537537537538,0.0,6.762729506931879,2,0
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.5,0.5847457627118644,1.0357800184304167,1.0347839759327766,1,0,23,30,4,35,0.7537537537537538,0.0,5.720311776607412,1,0
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,1.0357800184304167,1.0347839759327766,1,0,3,50,19,0,0.0,1.0,6.813444599510896,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333333,0.8983050847457628,1.0357800184304167,1.0347839759327766,1,0,21,25,12,35,0.7537537537537538,0.39708561020036426,6.813444599510896,2,0
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.8220338983050848,-1.867736066380047,-0.8795124269496587,1,0,2,55,4,20,0.0,0.0,4.442651256490317,0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.016949152542372947,-0.9388997751580286,-0.8795124269496587,0,1,19,40,22,20,0.7537537537537538,1.0,5.075173815233827,0,1
0.0,1.0,0.0,0.0,0.0,0.33333333333333326,0.8333333333333333,0.48305084745762716,-0.1665830242045014,-0.17397179550993694,1,0,14,25,16,55,1.0,1.0,5.0106352940962555,0,1
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.6666666666666666,0.5338983050847457,-0.9388997751580286,-1.828082567697023,0,1,11,10,13,55,1.0,0.39708561020036426,5.10594547390058,0,1
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.5,0.5847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,18,5,23,30,0.7537537537537538,1.0,5.783825182329737,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333333,0.06779661016949157,1.0357800184304167,1.0347839759327766,1,0,8,0,21,0,1.0,1.0,6.659293919683638,1,0
0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333333,0.8983050847457628,-0.9388997751580286,-1.828082567697023,0,1,11,40,14,30,1.0,0.39708561020036426,5.135798437050262,0,1
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.3333333333333333,0.5169491525423728,-0.1665830242045014,-0.17397179550993694,1,0,6,55,9,30,0.0,0.39708561020036426,5.043425116919247,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0423728813559322,-1.867736066380047,-0.8795124269496587,1,0,15,40,16,45,1.0,1.0,7.316548177182976,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.8220338983050848,-0.1665830242045014,-0.17397179550993694,1,0,20,25,14,25,0.7537537537537538,0.39708561020036426,6.984716320118266,1,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7966101694915255,1.0357800184304167,1.0347839759327766,1,0,9,45,23,0,1.0,1.0,6.678342114654332,1,0
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,-0.1665830242045014,-0.17397179550993694,1,0,5,45,16,20,0.0,1.0,6.453624998892692,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.06779661016949157,-0.9388997751580286,-0.8795124269496587,0,1,4,0,6,50,0.0,0.0,5.135798437050262,0,1
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.5,0.5847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,17,10,19,40,0.7537537537537538,1.0,5.0106352940962555,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.8728813559322035,1.0357800184304167,1.0347839759327766,1,0,6,45,4,25,0.0,0.0,7.170119543449628,2,0
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.16666666666666666,0.6864406779661016,1.0357800184304167,1.0347839759327766,1,0,19,30,4,25,0.7537537537537538,0.0,6.282266746896006,2,0
1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0423728813559322,-0.9388997751580286,-0.8795124269496587,0,1,8,15,22,55,1.0,1.0,6.779921907472252,2,0
1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0423728813559322,-1.867736066380047,-0.8795124269496587,1,0,9,40,15,15,1.0,0.39708561020036426,7.4815557019095165,2,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9745762711864407,1.0357800184304167,1.0347839759327766,1,0,17,20,9,25,0.7537537537537538,0.39708561020036426,6.872128101338986,1,0
0.0,1.0,0.0,0.0,0.0,0.33333333333333326,0.3333333333333333,0.4576271186440678,1.0357800184304167,1.0347839759327766,1,0,16,0,21,0,0.7537537537537538,1.0,5.703782474656201,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.11864406779661019,-0.1665830242045014,-0.17397179550993694,1,0,17,15,19,45,0.7537537537537538,1.0,5.0106352940962555,0,1
0.0,0.0,0.0,0.0,1.0,0.33333333333333326,0.0,0.2627118644067796,-0.1665830242045014,-0.17397179550993694,1,0,22,50,1,20,0.7537537537537538,0.0,5.0106352940962555,0,1
0.0,0.0,0.0,0.0,1.0,0.33333333333333326,0.0,0.2627118644067796,-0.1665830242045014,-0.17397179550993694,1,0,22,20,0,40,0.7537537537537538,0.0,4.941642422609304,0,1
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.6666666666666666,0.7118644067796611,-0.1665830242045014,-0.17397179550993694,1,0,11,15,18,30,1.0,1.0,6.075346031088684,1,0
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,1.0357800184304167,1.0347839759327766,1,0,6,50,22,30,0.0,1.0,6.84587987526405,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.11864406779661019,-0.9388997751580286,-0.8795124269496587,0,1,9,35,12,30,1.0,0.39708561020036426,5.1647859739235145,0,1
0.0,0.0,1.0,0.0,0.0,0.33333333333333326,0.3333333333333333,0.2796610169491526,-1.867736066380047,-0.8795124269496587,1,0,19,35,21,5,0.7537537537537538,1.0,4.499809670330265,0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.22033898305084743,-1.867736066380047,-0.8795124269496587,0,1,22,5,0,25,0.7537537537537538,0.0,4.941642422609304,0,1
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.6666666666666666,0.7118644067796611,-0.1665830242045014,-0.17397179550993694,1,0,15,30,18,5,1.0,1.0,5.043425116919247,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.8220338983050848,1.0357800184304167,1.0347839759327766,1,0,14,35,4,25,1.0,0.0,6.721425700790643,2,0
1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.6666666666666666,0.7118644067796611,-0.1665830242045014,-0.17397179550993694,1,0,9,25,5,25,1.0,0.0,7.090076835776092,2,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.847457627118644,1.0357800184304167,1.0347839759327766,1,0,20,55,4,25,0.7537537537537538,0.0,6.1092475827643655,1,0
0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0357800184304167,1.0347839759327766,1,0,16,0,1,30,0.7537537537537538,0.0,6.345636360828596,1,0
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,-0.1665830242045014,-0.17397179550993694,1,0,16,30,23,35,0.7537537537537538,1.0,6.052089168924417,1,0
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.3333333333333333,0.5169491525423728,-0.9388997751580286,-1.828082567697023,0,1,20,55,23,40,0.7537537537537538,1.0,5.10594547390058,0,1
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.0,0.7372881355932204,-0.9388997751580286,-1.828082567697023,0,1,9,30,12,20,1.0,0.39708561020036426,5.135798437050262,0,1
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.5,0.5847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,17,10,19,40,0.7537537537537538,1.0,5.0106352940962555,0,1
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.0,0.5593220338983051,1.0357800184304167,1.0347839759327766,1,0,11,25,1,30,1.0,0.0,6.739336627357174,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.1694915254237288,1.0357800184304167,1.0347839759327766,1,0,6,10,11,20,0.0,0.39708561020036426,5.736572297479192,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.8220338983050848,1.0357800184304167,1.0347839759327766,1,0,2,15,12,35,0.0,0.39708561020036426,6.429719478039138,1,0
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,1.0,0.6101694915254237,-0.1665830242045014,-0.17397179550993694,1,0,6,30,9,20,0.0,0.39708561020036426,7.383989457978509,1,0
0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-1.867736066380047,-0.8795124269496587,1,0,6,20,7,45,0.0,0.0,4.442651256490317,0,1
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,1.0357800184304167,1.0347839759327766,1,0,14,0,19,0,1.0,1.0,5.703782474656201,1,0
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1694915254237288,1.0357800184304167,1.0347839759327766,1,0,18,15,1,35,0.7537537537537538,0.0,6.0867747269123065,1,0
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.5,0.5847457627118644,1.0357800184304167,1.0347839759327766,1,0,9,40,4,25,1.0,0.0,7.025538314638521,2,0
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1694915254237288,1.0357800184304167,1.0347839759327766,1,0,13,0,21,0,1.0,1.0,6.173786103901937,1,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,21,10,4,40,0.7537537537537538,0.0,6.1092475827643655,1,0
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,1.0357800184304167,1.0347839759327766,1,0,7,5,19,15,0.0,1.0,6.593044534142437,1,0
0.0,0.0,1.0,0.0,0.0,0.33333333333333326,0.0,0.2627118644067796,-0.1665830242045014,-0.17397179550993694,1,0,16,30,19,50,0.7537537537537538,1.0,7.402451520818244,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14406779661016955,-0.1665830242045014,-0.17397179550993694,1,0,22,20,0,40,0.7537537537537538,0.0,4.941642422609304,0,1
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,1.0,0.6101694915254237,-0.1665830242045014,-0.17397179550993694,1,0,15,5,20,20,1.0,1.0,5.752572638825633,1,0
0.0,1.0,0.0,0.0,0.0,1.0,0.8333333333333333,0.8983050847457628,-0.9388997751580286,-1.828082567697023,0,1,1,30,4,15,0.0,0.0,5.10594547390058,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.22033898305084743,1.0357800184304167,1.0347839759327766,1,0,7,0,12,50,0.0,0.39708561020036426,5.857933154483459,1,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.19491525423728817,-0.9388997751580286,-0.8795124269496587,0,1,23,25,2,10,0.7537537537537538,0.0,5.10594547390058,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0423728813559322,1.0357800184304167,1.0347839759327766,1,0,19,15,4,25,0.7537537537537538,0.0,6.309918278226516,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0423728813559322,-1.867736066380047,-0.8795124269496587,1,0,19,0,9,10,0.7537537537537538,0.39708561020036426,6.745236349484363,1,0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,7,10,20,20,0.0,1.0,6.672032945461067,1,0
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,1.0357800184304167,1.0347839759327766,1,0,5,10,10,5,0.0,0.39708561020036426,5.68697535633982,1,0
1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.16666666666666666,0.6864406779661016,1.0357800184304167,1.0347839759327766,1,0,9,30,23,0,1.0,1.0,6.697034247666484,1,0
1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0357800184304167,1.0347839759327766,1,0,13,15,9,25,1.0,0.39708561020036426,7.098375638590786,2,0
0.0,1.0,0.0,0.0,0.0,1.0,0.8333333333333333,0.7796610169491525,1.0357800184304167,1.0347839759327766,1,0,7,30,21,0,0.0,1.0,6.697034247666484,1,0
1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.5,0.5847457627118644,-0.1665830242045014,-0.17397179550993694,1,0,16,45,21,5,0.7537537537537538,1.0,7.438383530044307,1,0
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.0,0.5593220338983051,-0.1665830242045014,-0.17397179550993694,1,0,17,15,19,50,0.7537537537537538,1.0,5.043425116919247,0,1
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.0,0.5593220338983051,-0.1665830242045014,-0.17397179550993694,1,0,11,35,18,50,1.0,1.0,6.075346031088684,1,0
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.8333333333333333,0.6610169491525424,1.0357800184304167,1.0347839759327766,1,0,7,10,16,10,0.0,1.0,6.29156913955832,1,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.016949152542372947,1.0357800184304167,1.0347839759327766,1,0,8,0,15,30,1.0,0.39708561020036426,6.1092475827643655,1,0
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.0,0.7372881355932204,1.0357800184304167,1.0347839759327766,1,0,23,5,19,0,0.7537537537537538,1.0,7.085901464365611,2,0
